IdBuque;Buque;CFR;Censo;Geom;Latitud;Longitud;IdPosicion;Fecha;Hora;Velocidad;Rumbo;IdSuceso;TipoSuceso;IdDiario;HojaMarea
2104476;PLAYA MENDUIÑA DOS;ESP000025103;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C48A643A7E7B527C0E3C4573B8A694540;42,824531;-11,855283;252585057;2024-01-27;01:40;11,8;288;0;Posicion;2200902;ESP-TRP-02510320240126104002
2104476;PLAYA MENDUIÑA DOS;ESP000025103;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CCD76853E582E28C013BBB6B75B704540;42,877799;-12,090517;252586417;2024-01-27;02:40;11;285;0;Posicion;2200902;ESP-TRP-02510320240126104002
2104476;PLAYA MENDUIÑA DOS;ESP000025103;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C809E060C92A628C0F44E05DCF3764540;42,929317;-12,325333;252587429;2024-01-27;03:40;11,4;287;0;Posicion;2200902;ESP-TRP-02510320240126104002
2104476;PLAYA MENDUIÑA DOS;ESP000025103;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C053411363C3D27C001A3CB9BC3614540;42,763782;-11,6196;252584060;2024-01-27;00:40;10,9;289;0;Posicion;2200902;ESP-TRP-02510320240126104002
42126;MARIA DIGNA DOS;ESP000022992;CERCO EN CANTABRICO NW;0xE6100000010CF6B2EDB4357227C0750305DEC9234540;42,279598;-11,723066;256442504;2024-05-27;04:48;7,6;68;0;Posicion;2288597;ESP-TRP-02299220240516112836
42126;MARIA DIGNA DOS;ESP000022992;CERCO EN CANTABRICO NW;0xE6100000010C724F57772CCE26C0EF004F5AB8324540;42,396251;-11,402683;256453319;2024-05-27;06:48;8,5;59;0;Posicion;2288597;ESP-TRP-02299220240516112836
42126;MARIA DIGNA DOS;ESP000022992;CERCO EN CANTABRICO NW;0xE6100000010CEEED96E480E526C04DBC033C69674540;42,807899;-11,448249;256163815;2024-05-18;14:48;8,7;246;0;Posicion;2288597;ESP-TRP-02299220240516112836
42126;MARIA DIGNA DOS;ESP000022992;CERCO EN CANTABRICO NW;0xE6100000010CDE5A26C3F18C27C03E20D099B4534540;42,653949;-11,775282;256165751;2024-05-18;16:48;9,4;241;0;Posicion;2288597;ESP-TRP-02299220240516112836
42126;MARIA DIGNA DOS;ESP000022992;CERCO EN CANTABRICO NW;0xE6100000010CC020E9D32A3228C08066101FD83F4540;42,498783;-12,097983;256167945;2024-05-18;18:48;8,6;230;0;Posicion;2288597;ESP-TRP-02299220240516112836
12587399;ARANTZAZUKO IZARRA;ESP000025650;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C14950D6B2A7326C0C861307F85324540;42,394699;-11,224933;256349679;2024-05-23;22:41;9,6;244;0;Posicion;2292526;ESP-TRP-02565020240521191402
12587399;ARANTZAZUKO IZARRA;ESP000025650;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010CA4C684984BD226C072C119FCFD284540;42,320251;-11,410733;256350867;2024-05-23;23:41;9,2;244;0;Posicion;2292526;ESP-TRP-02565020240521191402
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C27DD96C805A726C05B0A48FB1F3A4540;42,454101;-11,326216;261391554;2024-10-23;18:47;11,6;276;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CE063B0E2542B27C05CCB64389E3B4540;42,465766;-11,584632;261392656;2024-10-23;19:47;11,9;277;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CA52E19C748EE26C01DC9E53FA43F4540;42,4972;-11,465399;263116522;2024-12-17;21:49;11,4;97;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C7A36AB3E576B26C0FB213658383D4540;42,478282;-11,20965;263117570;2024-12-17;22:49;11,9;93;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C7F164B917CB527C02D996379573D4540;42,479232;-11,854466;261393687;2024-10-23;20:47;11,4;277;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C8A0629780A4128C0880FECF82F404540;42,501464;-12,127033;261394731;2024-10-23;21:47;12,2;278;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C7214200A666C27C06E85B01A4B424540;42,517917;-11,711716;263115509;2024-12-17;20:49;11,3;103;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CB0AF75A911EA27C00070ECD973454540;42,542598;-11,957166;263114469;2024-12-17;19:49;11,2;94;0;Posicion;2426764;ESP-TRP-02595520241023080557
19864223;EIRADO DO COSTAL;ESP000025955;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CB32781CD396828C09487855AD3484540;42,56895;-12,203566;263113449;2024-12-17;18:49;12,1;106;0;Posicion;2426764;ESP-TRP-02595520241023080557
52867;GAZTELUGATXEKO DONIENE;ESP000024627;RASCO EN CANTABRICO NW;0xE6100000010C0D0000408BEC26C0060000E078294540;42,3240013122559;-11,4619998931885;256384119;2024-05-25;01:41;8,4;252;0;Posicion;2295460;ESP-TRP-02462720240523195315
241802;NUBERU;ESP000025055;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010CC58F31772DC126C06FA0C03BF9864540;43,054481;-11,3773;256392892;2024-05-25;09:21;6,5;238;0;Posicion;2295511;ESP-TRP-02505520240523220808
241802;NUBERU;ESP000025055;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C7A51BB5F053827C089096AF816744540;42,906951;-11,609416;256395198;2024-05-25;11:21;6,4;240;0;Posicion;2295511;ESP-TRP-02505520240523220808
241802;NUBERU;ESP000025055;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C3C2EAA4544B927C0F37519FED3614540;42,764282;-11,861849;256397361;2024-05-25;13:21;7,3;230;0;Posicion;2295511;ESP-TRP-02505520240523220808
241802;NUBERU;ESP000025055;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C3D2CD49AE63D28C0E1F1ED5D834E4540;42,613384;-12,1209;256399462;2024-05-25;15:21;9,1;230;0;Posicion;2295511;ESP-TRP-02505520240523220808
27768875;ISAMI;ESP000026301;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CEAFFFFDF948A28C00500008088284540;42,3166656494141;-12,2706670761108;257106246;2024-06-16;01:08;7,6;125;0;Posicion;2254104;ESP-TRP-02630120240408133148
27768875;ISAMI;ESP000026301;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C0A0000A0E04128C0060000E0B4214540;42,2633323669434;-12,1286668777466;257107338;2024-06-16;02:08;5,6;102;0;Posicion;2254104;ESP-TRP-02630120240408133148
27768875;ISAMI;ESP000026301;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF0FFFF1FCA6826C0F9FFFF5F4A254540;42,291332244873;-11,2046670913696;254922300;2024-04-09;22:08;8,2;272;0;Posicion;2254104;ESP-TRP-02630120240408133148
27768875;ISAMI;ESP000026301;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C160000604AC526C0000000A063224540;42,2686653137207;-11,3853330612183;254923399;2024-04-09;23:08;7,6;263;0;Posicion;2254104;ESP-TRP-02630120240408133148
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010C05C58F31773D28C024F0879FFF284540;42,320301;-12,12005;252608628;2024-01-27;21:11;8,8;233;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010C5F9A22C0E95526C072C119FCFD684540;42,820251;-11,167799;252601360;2024-01-27;15:12;8,3;235;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010CB45BCB6438A626C03E4162BB7B5E4540;42,738151;-11,324649;252602684;2024-01-27;16:11;8,3;228;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010CF0315871AAF526C08FC6A17E17544540;42,656967;-11,479816;252603695;2024-01-27;17:11;8,7;239;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010C9ACDE330984727C0CFF8BEB854494540;42,572898;-11,639833;252604710;2024-01-27;18:11;9;237;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010C077AA86DC39827C0618BDD3EAB3E4540;42,489601;-11,798366;252606681;2024-01-27;19:11;8,2;232;0;Posicion;2201065;ESP-TRP-02416020240126151540
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE CALADERO NACIONAL;0xE6100000010C39B69E211CEB27C07097FDBAD3334540;42,404899;-11,959199;252607659;2024-01-27;20:11;8,9;236;0;Posicion;2201065;ESP-TRP-02416020240126151540
42323;NUEVO CHISU;ESP000023189;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C120000009FE126C0FCFFFF3F44844540;43,033332824707;-11,4406661987305;256190063;2024-05-19;16:38;8;230;0;Posicion;2289416;ESP-TRP-02318920240517174132
42323;NUEVO CHISU;ESP000023189;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010C090000E0BF9127C0070000A045764540;42,923999786377;-11,7846670150757;256192075;2024-05-19;18:38;8;249;0;Posicion;2289416;ESP-TRP-02318920240517174132
42323;NUEVO CHISU;ESP000023189;PALANGRE DE FONDO EN CANTABRICO NW;0xE6100000010CE8FFFFBFBB3B28C0000000A0D3664540;42,8033332824707;-12,1166667938232;256194058;2024-05-19;20:38;7,6;255;0;Posicion;2289416;ESP-TRP-02318920240517174132
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010CB874CC79C68628C02FA52E19C79A4540;43,209201;-12,263233;256583197;2024-05-31;02:38;6,8;22;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010C4ED367075C4F28C00806103E94A24540;43,270149;-12,154999;256584625;2024-05-31;03:38;5,4;51;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010C0E4FAF9465C826C0F4FA93F8DC874540;43,061431;-11,3914;256227163;2024-05-20;13:37;9,3;245;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010C01A3CB9BC31D27C0F7216FB9FA7D4540;42,984214;-11,558133;256230944;2024-05-20;14:37;8,5;232;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010C520E6613607027C0AA471ADCD6724540;42,897182;-11,719483;256232967;2024-05-20;15:37;9,6;235;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010C9C1A683EE7C627C0D38558FD11684540;42,813049;-11,888483;256234928;2024-05-20;16:37;10,1;235;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010CC4CC3E8F511E28C06361889CBE5C4540;42,724567;-12,059216;256236676;2024-05-20;17:37;9,6;232;0;Posicion;2289458;ESP-TRP-02320620240518100054
42340;BETI ITXAS ARGI;ESP000023206;CERCO EN CANTABRICO NW;0xE6100000010CB1C1C2499A7728C0E5EE737CB4524540;42,646133;-12,233599;256238144;2024-05-20;18:37;9,5;237;0;Posicion;2289458;ESP-TRP-02320620240518100054
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CA7255646237F28C07AC7293A929B4540;43,2154;-12,248316;258598166;2024-07-27;16:06;8,5;113;0;Posicion;2282823;ESP-TRP-02416020240509121656
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF9BB77D4982028C0C64FE3DEFC944540;43,163967;-12,063666;258599349;2024-07-27;17:06;9,6;106;0;Posicion;2282823;ESP-TRP-02416020240509121656
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C988922A46EC727C079211D1EC28E4540;43,115299;-11,889516;258600949;2024-07-27;18:06;7,5;114;0;Posicion;2282823;ESP-TRP-02416020240509121656
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C1AA721AAF06F27C0185A9D9CA1884540;43,067432;-11,718633;258602169;2024-07-27;19:06;8,5;102;0;Posicion;2282823;ESP-TRP-02416020240509121656
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C3C4ED1915C1E27C0F4FDD478E9824540;43,02275;-11,5593;258603327;2024-07-27;20:06;5,4;115;0;Posicion;2282823;ESP-TRP-02416020240509121656
43290;MARTINEZ QUELLE;ESP000024160;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C90A0F831E6CE26C0ED45B41D537D4540;42,979099;-11,4041;258604449;2024-07-27;21:06;8,3;116;0;Posicion;2282823;ESP-TRP-02416020240509121656
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C1616DC0F78E027C04FE61F7D93544540;42,660751;-11,938416;252328887;2024-01-18;09:38;6,6;96;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C2D211FF46C2628C0DF6DDE3829564540;42,673133;-12,07505;252327741;2024-01-18;08:38;7,1;97;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C419B1C3EE9DC27C02654707841204540;42,251998;-11,931467;252390396;2024-01-20;15:38;4,6;261;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C65C5707500C427C0DECA129D653C4540;42,471851;-11,882816;252386587;2024-01-20;11:38;6,6;171;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C5039268BFBCF27C0103FFF3D78314540;42,386482;-11,906216;252387564;2024-01-20;12:38;2,2;222;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C179E978A8DC127C0CBF27519FE454540;42,546817;-11,878033;252385595;2024-01-20;10:38;6,9;184;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CE338F06AB9AB27C0761893FE5E4C4540;42,596649;-11,835399;252384054;2024-01-20;09:38;3,8;208;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CA81C93C5FD4F27C08E75711B0D404540;42,5004;-11,656233;252377344;2024-01-20;02:38;1,3;140;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CB2F50CE1981528C0E0826C59BE564540;42,677684;-12,042182;252361204;2024-01-19;11:38;1,9;13;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C9F573CF5489327C025B1A4DC7D464540;42,550716;-11,787666;252382047;2024-01-20;07:38;1;184;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C35B401D880A027C04850FC1873474540;42,5582;-11,813483;252383067;2024-01-20;08:38;0,2;278;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C03CE52B29C7C27C0A30227DBC04D4540;42,607448;-11,743383;252381107;2024-01-20;06:38;4;225;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C34F8FBC56CA127C001F73C7FDA484540;42,569168;-11,815283;252366936;2024-01-19;16:38;7,1;157;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CBDE3141DC9A527C0ADA1D45E44394540;42,447399;-11,8238;252367986;2024-01-19;17:38;6,1;178;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C91D442C9E46C27C0C4EC65DB69474540;42,557918;-11,712683;252379225;2024-01-20;04:38;2,7;326;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CDA71C3EFA67327C0CADDE7F8684D4540;42,604766;-11,725883;252380141;2024-01-20;05:38;4,2;49;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CD044D8F0F4CA27C0CE16105A0F554540;42,664531;-11,8964;252364587;2024-01-19;14:38;4;112;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C92239D8191A727C02063EE5A42524540;42,64265;-11,827282;252365720;2024-01-19;15:38;7,3;107;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CD89C8367425327C04371C79BFC424540;42,523334;-11,662616;252378274;2024-01-20;03:38;4,7;290;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C018A9125733C28C02575029A08574540;42,67995;-12,118066;252360189;2024-01-19;10:38;5,7;87;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C143FC6DCB5F427C070067FBF98534540;42,653099;-11,97795;252362415;2024-01-19;12:38;5,2;109;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C651BB80375E227C0A2D288997D504540;42,628833;-11,942299;252363547;2024-01-19;13:38;5,4;6;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C3A799109F86D28C0D7A3703D0A574540;42,68;-12,214783;252326475;2024-01-18;07:38;5,4;92;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C855CA967416028C0965D30B8E6564540;42,678916;-12,187999;252358553;2024-01-19;09:38;4,6;314;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C87C267EBE05027C0A2B437F8C2404540;42,50595;-11,657966;252376398;2024-01-20;01:38;3;280;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CABEAE5779A5C27C0726DA818E7394540;42,452365;-11,680866;252375420;2024-01-20;00:38;5,5;16;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CB5FCC0559EA828C088307E1AF7564540;42,679416;-12,329333;252355784;2024-01-19;07:38;1,4;265;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C2DEDD45C6E8828C003CDE7DCED564540;42,679134;-12,266467;252357308;2024-01-19;08:38;6,1;100;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CC8B3CBB73EBC27C001857AFA08264540;42,297149;-11,867666;252389476;2024-01-20;14:38;6,3;207;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CEEB089CC5C9827C0DCF126BF45534540;42,650566;-11,797583;252330617;2024-01-18;10:38;8;116;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CC0B167CF65C227C0C93A1C5DA5434540;42,528484;-11,879683;252338978;2024-01-18;17:38;6,6;280;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CBC74931804E626C0CC2555DB4D424540;42,518001;-11,44925;252334484;2024-01-18;13:38;6,2;171;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CF085C954C1F826C08FC360FE0A354540;42,414398;-11,48585;252335550;2024-01-18;14:38;6,3;195;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C9FAD8383BD5127C0F2272A1BD6504540;42,631534;-11,659649;252332216;2024-01-18;11:38;5,4;128;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C080264E8D8C927C0D5CDC5DFF6284540;42,320034;-11,894233;252388523;2024-01-20;13:38;2,4;149;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C2A90D959F41627C01F9F909DB7494540;42,575916;-11,544833;252333358;2024-01-18;12:38;5;120;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C2C802903079428C0302FC03E3A534540;42,650215;-12,289116;252342677;2024-01-18;20:38;8,6;284;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C0936AE7FD74728C0C74CA25EF04D4540;42,608898;-12,140316;252341681;2024-01-18;19:38;7,3;272;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C8997A773450128C06DFDF49F35494540;42,571949;-12,002483;252340089;2024-01-18;18:38;6;281;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CF4C29D0B233527C0ED66463F1A384540;42,438301;-11,603783;252336690;2024-01-18;15:38;7;298;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C1FB935E9B67C27C032C9C859D83D4540;42,483165;-11,743583;252337836;2024-01-18;16:38;6,2;300;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CC32973F38D8027C07F33315D88234540;42,277599;-11,751083;252373471;2024-01-19;22:38;6,4;30;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010CEBE2361AC06B27C05089EB18572E4540;42,362033;-11,71045;252374418;2024-01-19;23:38;5,3;23;0;Posicion;2180081;ESP-TRP-02381520240103163418
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES;0xE6100000010C2EE6E786A6A427C09F56D11F9A294540;42,325016;-11,821583;252368997;2024-01-19;18:38;6,9;191;0;Posicion;2180081;ESP-TRP-02381520240103163418
28924148;BONITO DOS;ESP000026355;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD3687231067627C0D8648D7A88A04540;43,254165;-11,730516;260014005;2024-09-10;05:47;7,3;297;0;Posicion;2386056;ESP-TRP-02635520240909100823
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CEC6CC83F334827C0A4E4D53906524540;42,640815;-11,641016;260099155;2024-09-12;16:50;7;132;0;Posicion;2387586;ESP-TRP-02381520240910180231
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C4BC8073D9B3527C09566F3380C664540;42,797248;-11,6047;260096282;2024-09-12;14:50;5;220;0;Posicion;2387586;ESP-TRP-02381520240910180231
42947;TANIA MARIA;ESP000023815;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF818AC38D54227C0D8D64FFF595B4540;42,713684;-11,630533;260097570;2024-09-12;15:50;6,5;181;0;Posicion;2387586;ESP-TRP-02381520240910180231
